"No.","Time","Source","Destination","Protocol","Length","Info"
"202","32.607865","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=1301 Ack=4568 Win=2045 Len=0 TSval=867681616 TSecr=1123319817"
"203","33.005729","69.171.250.60","192.168.1.5","TLSv1.2","363","Application Data"
"204","33.005847","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=1301 Ack=4865 Win=2043 Len=0 TSval=867682012 TSecr=1123320120"
"205","33.101921","192.168.1.5","69.171.250.60","TLSv1.2","237","Application Data"
"206","33.114270","69.171.250.60","192.168.1.5","TCP","66","443  >  51166 [ACK] Seq=4865 Ack=1472 Win=576 Len=0 TSval=1123320324 TSecr=867682108"
"207","33.415041","69.171.250.60","192.168.1.5","TLSv1.2","101","Application Data"
"208","33.415185","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=1472 Ack=4900 Win=2047 Len=0 TSval=867682419 TSecr=1123320578"
"209","33.494037","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.7? Tell 192.168.1.1"
"210","33.657986","192.168.1.5","69.171.250.60","TLSv1.2","194","Application Data"
"211","33.657987","192.168.1.5","69.171.250.60","TLSv1.2","375","Application Data"
"212","33.669745","69.171.250.60","192.168.1.5","TCP","66","443  >  51166 [ACK] Seq=4900 Ack=1600 Win=587 Len=0 TSval=1123320880 TSecr=867682657"
"213","33.686966","69.171.250.60","192.168.1.5","TCP","66","443  >  51166 [ACK] Seq=4900 Ack=1909 Win=598 Len=0 TSval=1123320897 TSecr=867682658"
"214","33.795219","69.171.250.60","192.168.1.5","TLSv1.2","115","Application Data"
"215","33.795303","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=1909 Ack=4949 Win=2047 Len=0 TSval=867682795 TSecr=1123321005"
"216","33.938185","69.171.250.60","192.168.1.5","TLSv1.2","111","Application Data"
"217","33.938268","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=1909 Ack=4994 Win=2047 Len=0 TSval=867682937 TSecr=1123321148"
"218","34.438922","69.171.250.60","192.168.1.5","TLSv1.2","140","Application Data"
"219","34.439074","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=1909 Ack=5068 Win=2046 Len=0 TSval=867683437 TSecr=1123321545"
"220","34.542286","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.7? Tell 192.168.1.1"
"221","34.848697","69.171.250.60","192.168.1.5","TLSv1.2","169","Application Data"
"222","34.848822","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=1909 Ack=5171 Win=2046 Len=0 TSval=867683846 TSecr=1123321993"
"223","35.564707","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.2? Tell 192.168.1.1"
"224","35.565631","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.2? Tell 192.168.1.1"
"225","35.566522","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.3? Tell 192.168.1.1"
"226","35.567408","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.3? Tell 192.168.1.1"
"227","35.568365","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.5? Tell 192.168.1.1"
"228","35.568453","Apple_b4:68:f6","D-LinkIn_14:6e:4e","ARP","42","192.168.1.5 is at d0:81:7a:b4:68:f6"
"229","35.570310","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.5? Tell 192.168.1.1"
"230","35.570381","Apple_b4:68:f6","D-LinkIn_14:6e:4e","ARP","42","192.168.1.5 is at d0:81:7a:b4:68:f6"
"231","36.077266","69.171.250.60","192.168.1.5","TLSv1.2","113","Application Data"
"232","36.077395","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=1909 Ack=5218 Win=2047 Len=0 TSval=867685074 TSecr=1123323205"
"233","37.510921","fe80::76da:daff:fe14:6e4e","ff02::1","ICMPv6","78","Router Advertisement from 74:da:da:14:6e:4e"
"234","40.378068","108.174.11.37","192.168.1.5","TCP","114","443  >  51100 [ACK] Seq=185 Ack=1 Win=14 Len=48 TSval=2762659453 TSecr=611670569 [TCP segment of a reassembled PDU]"
"235","40.378075","108.174.11.37","192.168.1.5","TLSv1.2","110","Application Data"
"236","40.378199","192.168.1.5","108.174.11.37","TCP","66","51100  >  443 [ACK] Seq=1 Ack=277 Win=2046 Len=0 TSval=611685495 TSecr=2762659453"
"237","42.630875","140.82.112.26","192.168.1.5","TLSv1.2","92","Application Data"
"238","42.631419","192.168.1.5","140.82.112.26","TCP","66","51124  >  443 [ACK] Seq=1 Ack=27 Win=2048 Len=0 TSval=3242250225 TSecr=163918788"
"239","42.631504","192.168.1.5","140.82.112.26","TLSv1.2","96","Application Data"
"240","42.732357","95.217.173.128","192.168.1.5","TLSv1.2","103","Application Data"
"241","42.732477","192.168.1.5","95.217.173.128","TCP","66","51125  >  443 [ACK] Seq=38 Ack=75 Win=2047 Len=0 TSval=3826861866 TSecr=2477651212"
"242","42.849990","140.82.112.26","192.168.1.5","TCP","66","443  >  51124 [ACK] Seq=27 Ack=31 Win=70 Len=0 TSval=163919076 TSecr=3242250225"
"243","43.793762","192.168.1.5","125.22.47.125","DNS","108","Standard query 0xab53 HTTPS dsx-4874e082a67cf82c.elb.us-west-2.amazonaws.com"
"244","43.794473","192.168.1.5","125.22.47.125","DNS","108","Standard query 0x26da A dsx-4874e082a67cf82c.elb.us-west-2.amazonaws.com"
"245","43.801536","125.22.47.125","192.168.1.5","DNS","192","Standard query response 0xab53 HTTPS dsx-4874e082a67cf82c.elb.us-west-2.amazonaws.com SOA ns-1870.awsdns-41.co.uk"
"246","43.802648","125.22.47.125","192.168.1.5","DNS","261","Standard query response 0x26da A dsx-4874e082a67cf82c.elb.us-west-2.amazonaws.com A 54.218.143.40 NS ns-1283.awsdns-32.org NS ns-1870.awsdns-41.co.uk NS ns-424.awsdns-53.com NS ns-748.awsdns-29.net"
"247","43.802882","192.168.1.5","54.218.143.40","TCP","78","51438  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=4122700971 TSecr=0 SACK_PERM=1"
"248","44.063542","54.218.143.40","192.168.1.5","TCP","74","80  >  51438 [SYN, ACK] Seq=0 Ack=1 Win=62643 Len=0 MSS=1460 SACK_PERM=1 TSval=409876881 TSecr=4122700971 WS=128"
"249","44.063624","192.168.1.5","54.218.143.40","TCP","66","51438  >  80 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=4122701231 TSecr=409876881"
"250","44.064240","192.168.1.5","54.218.143.40","TCP","329","51438  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131712 Len=263 TSval=4122701231 TSecr=409876881 [TCP segment of a reassembled PDU]"
"251","44.065015","192.168.1.5","54.218.143.40","HTTP/JSON","302","POST /dispatch/fetch?mid=ca1ce656b7813320168e9c4c422af7ce&cv=7&ct=ct-sys HTTP/1.1 , JavaScript Object Notation (application/json)"
"252","44.370684","54.218.143.40","192.168.1.5","TCP","66","80  >  51438 [ACK] Seq=1 Ack=264 Win=62464 Len=0 TSval=409877140 TSecr=4122701231"
"253","44.370688","54.218.143.40","192.168.1.5","TCP","66","80  >  51438 [ACK] Seq=1 Ack=500 Win=62336 Len=0 TSval=409877142 TSecr=4122701232"
"254","44.370689","54.218.143.40","192.168.1.5","HTTP","241","HTTP/1.1 211 UNKNOWN "
"255","44.370975","192.168.1.5","54.218.143.40","TCP","66","51438  >  80 [ACK] Seq=500 Ack=176 Win=131584 Len=0 TSval=4122701537 TSecr=409877146"
"256","44.385062","192.168.1.5","54.218.143.40","TCP","66","51438  >  80 [FIN, ACK] Seq=500 Ack=176 Win=131584 Len=0 TSval=4122701551 TSecr=409877146"
"257","44.687984","54.218.143.40","192.168.1.5","TCP","66","80  >  51438 [FIN, ACK] Seq=176 Ack=501 Win=62336 Len=0 TSval=409877461 TSecr=4122701551"
"258","44.688073","192.168.1.5","54.218.143.40","TCP","66","51438  >  80 [ACK] Seq=501 Ack=177 Win=131584 Len=0 TSval=4122701852 TSecr=409877461"
"259","44.963476","192.168.1.5","95.217.173.128","TLSv1.2","138","Application Data"
"260","44.963477","192.168.1.5","95.217.173.128","TLSv1.2","156","Application Data"
"261","44.964206","192.168.1.5","95.217.173.128","TLSv1.2","236","Application Data"
"262","45.127911","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=75 Ack=110 Win=13332 Len=0 TSval=2477653607 TSecr=3826864088"
"263","45.128051","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=75 Ack=200 Win=13332 Len=0 TSval=2477653608 TSecr=3826864088"
"264","45.128655","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=75 Ack=370 Win=13332 Len=0 TSval=2477653608 TSecr=3826864088"
"265","45.634365","192.168.1.5","69.171.250.60","TLSv1.2","194","Application Data"
"266","45.646116","69.171.250.60","192.168.1.5","TCP","66","443  >  51166 [ACK] Seq=5218 Ack=2037 Win=609 Len=0 TSval=1123332856 TSecr=867694617"
"267","45.647738","192.168.1.5","95.217.173.128","TLSv1.2","103","Application Data"
"268","45.812494","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=75 Ack=407 Win=13332 Len=0 TSval=2477654292 TSecr=3826864769"
"269","46.111552","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.4? Tell 192.168.1.1"
"270","47.135431","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.4? Tell 192.168.1.1"
"271","47.648498","69.171.250.60","192.168.1.5","TCP","1446","443  >  51166 [ACK] Seq=5218 Ack=2037 Win=609 Len=1380 TSval=1123334801 TSecr=867694617 [TCP segment of a reassembled PDU]"
"272","47.648505","69.171.250.60","192.168.1.5","TLSv1.2","947","Application Data, Application Data"
"273","47.648624","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=2037 Ack=7479 Win=2012 Len=0 TSval=867696624 TSecr=1123334801"
"274","48.056975","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.4? Tell 192.168.1.1"
"275","48.057407","69.171.250.60","192.168.1.5","TLSv1.2","122","Application Data"
"276","48.057474","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=2037 Ack=7535 Win=2047 Len=0 TSval=867697032 TSecr=1123335175"
"277","48.068637","192.168.1.5","69.171.250.60","TLSv1.2","194","Application Data"
"278","48.069327","192.168.1.5","69.171.250.60","TLSv1.2","407","Application Data"
"279","48.081352","69.171.250.60","192.168.1.5","TCP","66","443  >  51166 [ACK] Seq=7535 Ack=2165 Win=620 Len=0 TSval=1123335292 TSecr=867697043"
"280","48.081360","69.171.250.60","192.168.1.5","TCP","66","443  >  51166 [ACK] Seq=7535 Ack=2506 Win=630 Len=0 TSval=1123335292 TSecr=867697043"
"281","48.365166","69.171.250.60","192.168.1.5","TLSv1.2","111","Application Data"
"282","48.365274","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=2506 Ack=7580 Win=2047 Len=0 TSval=867697337 TSecr=1123335543"
"283","48.524435","52.35.236.53","192.168.1.5","TLSv1.2","97","Application Data"
"284","48.524583","192.168.1.5","52.35.236.53","TCP","66","51139  >  443 [ACK] Seq=1 Ack=32 Win=2047 Len=0 TSval=3803812959 TSecr=3372826540"
"285","48.525762","192.168.1.5","52.35.236.53","TLSv1.2","101","Application Data"
"286","48.877045","52.35.236.53","192.168.1.5","TCP","66","443  >  51139 [ACK] Seq=32 Ack=36 Win=118 Len=0 TSval=3372826777 TSecr=3803812960"
"287","48.931736","69.171.250.60","192.168.1.5","TLSv1.2","140","Application Data"
"288","48.931881","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=2506 Ack=7654 Win=2046 Len=0 TSval=867697900 TSecr=1123336142"
"289","49.081099","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.7? Tell 192.168.1.1"
"290","49.184084","69.171.250.60","192.168.1.5","TLSv1.2","220","Application Data"
"291","49.184090","69.171.250.60","192.168.1.5","TLSv1.2","220","Application Data"
"292","49.184241","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=2506 Ack=7962 Win=2043 Len=0 TSval=867698151 TSecr=1123336359"
"293","49.768222","192.168.1.5","216.58.196.182","TLSv1.2","105","Application Data"
"294","49.768960","192.168.1.5","172.217.31.193","TLSv1.2","105","Application Data"
"295","49.784692","216.58.196.182","192.168.1.5","TCP","66","443  >  51430 [ACK] Seq=1 Ack=40 Win=277 Len=0 TSval=405029546 TSecr=1931175166"
"296","49.784699","216.58.196.182","192.168.1.5","TLSv1.2","105","Application Data"
"297","49.784701","172.217.31.193","192.168.1.5","TLSv1.2","105","Application Data"
"298","49.784872","192.168.1.5","172.217.31.193","TCP","66","51434  >  443 [ACK] Seq=40 Ack=40 Win=2047 Len=0 TSval=4043497610 TSecr=590671364"
"299","49.784947","192.168.1.5","216.58.196.182","TCP","66","51430  >  443 [ACK] Seq=40 Ack=40 Win=3974 Len=0 TSval=1931175182 TSecr=405029546"
"300","50.105056","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.7? Tell 192.168.1.1"
"301","50.925285","69.171.250.60","192.168.1.5","TLSv1.2","220","Application Data"
"302","50.925415","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=2506 Ack=8116 Win=2045 Len=0 TSval=867699885 TSecr=1123338073"
"303","51.129117","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.7? Tell 192.168.1.1"
"304","51.846559","69.171.250.60","192.168.1.5","TLSv1.2","169","Application Data"
"305","51.846688","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=2506 Ack=8219 Win=2046 Len=0 TSval=867700806 TSecr=1123339023"
"306","51.939528","192.168.1.5","69.171.250.60","TLSv1.2","194","Application Data"
"307","51.951405","69.171.250.60","192.168.1.5","TCP","66","443  >  51166 [ACK] Seq=8219 Ack=2634 Win=641 Len=0 TSval=1123339161 TSecr=867700898"
"308","52.050627","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.2? Tell 192.168.1.1"
"309","52.051471","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.2? Tell 192.168.1.1"
"310","52.052425","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.3? Tell 192.168.1.1"
"311","52.053355","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.3? Tell 192.168.1.1"
"312","52.055781","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.5? Tell 192.168.1.1"
"313","52.055865","Apple_b4:68:f6","D-LinkIn_14:6e:4e","ARP","42","192.168.1.5 is at d0:81:7a:b4:68:f6"
"314","52.056660","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.5? Tell 192.168.1.1"
"315","52.056745","Apple_b4:68:f6","D-LinkIn_14:6e:4e","ARP","42","192.168.1.5 is at d0:81:7a:b4:68:f6"
"316","52.358584","69.171.250.60","192.168.1.5","TLSv1.2","201","Application Data"
"317","52.358726","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=2634 Ack=8354 Win=2045 Len=0 TSval=867701315 TSecr=1123339544"
"318","52.667392","69.171.250.60","192.168.1.5","TLSv1.2","152","Application Data"
"319","52.667499","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=2634 Ack=8440 Win=2046 Len=0 TSval=867701622 TSecr=1123339778"
"320","52.685101","69.171.250.60","192.168.1.5","TLSv1.2","201","Application Data"
"321","52.685219","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=2634 Ack=8575 Win=2045 Len=0 TSval=867701639 TSecr=1123339895"
"322","53.075311","69.171.250.60","192.168.1.5","TLSv1.2","201","Application Data"
"323","53.075444","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=2634 Ack=8710 Win=2045 Len=0 TSval=867702027 TSecr=1123340260"
"324","53.703669","69.171.250.60","192.168.1.5","TLSv1.2","347","Application Data"
"325","53.703785","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=2634 Ack=8991 Win=2043 Len=0 TSval=867702654 TSecr=1123340836"
"326","53.776577","192.168.1.5","13.107.42.14","TLSv1.2","100","Application Data"
"327","53.790412","13.107.42.14","192.168.1.5","TCP","54","443  >  51409 [ACK] Seq=1 Ack=47 Win=2050 Len=0"
"328","53.790416","13.107.42.14","192.168.1.5","TLSv1.2","100","Application Data"
"329","53.790500","192.168.1.5","13.107.42.14","TCP","54","51409  >  443 [ACK] Seq=47 Ack=47 Win=4095 Len=0"
"330","53.817347","192.168.1.5","69.171.250.60","TLSv1.2","237","Application Data"
"331","53.830464","69.171.250.60","192.168.1.5","TCP","66","443  >  51166 [ACK] Seq=8991 Ack=2805 Win=652 Len=0 TSval=1123341041 TSecr=867702765"
"332","54.099289","69.171.250.60","192.168.1.5","TLSv1.2","101","Application Data"
"333","54.099405","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=2805 Ack=9026 Win=2047 Len=0 TSval=867703046 TSecr=1123341292"
"334","54.200208","95.217.173.128","192.168.1.5","TLSv1.2","278","Application Data"
"335","54.200365","192.168.1.5","95.217.173.128","TCP","66","51125  >  443 [ACK] Seq=407 Ack=287 Win=2044 Len=0 TSval=3826873286 TSecr=2477662678"
"336","54.201758","192.168.1.5","125.22.47.125","DNS","73","Standard query 0x1f18 A www.google.se"
"337","54.201965","192.168.1.5","125.22.47.125","DNS","73","Standard query 0x1514 AAAA www.google.se"
"338","54.209988","125.22.47.125","192.168.1.5","DNS","89","Standard query response 0x1f18 A www.google.se A 142.250.196.3"
"339","54.209998","125.22.47.125","192.168.1.5","DNS","101","Standard query response 0x1514 AAAA www.google.se AAAA 2404:6800:4007:829::2003"
"340","54.212513","192.168.1.5","142.250.196.3","TCP","78","51440  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=273120127 TSecr=0 SACK_PERM=1"
"341","54.224592","142.250.196.3","192.168.1.5","TCP","74","443  >  51440 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=95046584 TSecr=273120127 WS=256"
"342","54.224719","192.168.1.5","142.250.196.3","TCP","66","51440  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0 TSval=273120139 TSecr=95046584"
"343","54.224887","192.168.1.5","95.217.173.128","TLSv1.2","144","Application Data"
"344","54.224888","192.168.1.5","95.217.173.128","TLSv1.2","173","Application Data"
"345","54.224958","192.168.1.5","95.217.173.128","TLSv1.2","141","Application Data"
"346","54.259668","69.171.250.60","192.168.1.5","TLSv1.2","201","Application Data"
"347","54.259803","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=2805 Ack=9161 Win=2045 Len=0 TSval=867703203 TSecr=1123341470"
"348","54.390198","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=287 Ack=485 Win=13332 Len=0 TSval=2477662869 TSecr=3826873309"
"349","54.390205","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=287 Ack=592 Win=13332 Len=0 TSval=2477662869 TSecr=3826873309"
"350","54.390206","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=287 Ack=667 Win=13332 Len=0 TSval=2477662869 TSecr=3826873309"
"351","54.448194","95.217.173.128","192.168.1.5","TLSv1.2","786","Application Data"
"352","54.448308","192.168.1.5","95.217.173.128","TCP","66","51125  >  443 [ACK] Seq=667 Ack=1007 Win=2036 Len=0 TSval=3826873530 TSecr=2477662912"
"353","54.448492","192.168.1.5","142.250.196.3","TLSv1.3","583","Client Hello"
"354","54.462224","142.250.196.3","192.168.1.5","TCP","66","443  >  51440 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=95046820 TSecr=273120360"
"355","54.488679","69.171.250.60","192.168.1.5","TLSv1.2","115","Application Data"
"356","54.488826","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=2805 Ack=9210 Win=2047 Len=0 TSval=867703429 TSecr=1123341699"
"357","54.493463","142.250.196.3","192.168.1.5","TLSv1.3","1484","Server Hello, Change Cipher Spec"
"358","54.493473","142.250.196.3","192.168.1.5","TLSv1.3","1292","Application Data"
"359","54.493639","192.168.1.5","142.250.196.3","TCP","66","51440  >  443 [ACK] Seq=518 Ack=2645 Win=129216 Len=0 TSval=273120403 TSecr=95046852"
"360","54.494085","192.168.1.5","95.217.173.128","TLSv1.2","144","Application Data"
"361","54.494158","192.168.1.5","95.217.173.128","TLSv1.2","170","Application Data"
"362","54.494341","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=849 Ack=1007 Win=2048 Len=1440 TSval=3826873573 TSecr=2477662912 [TCP segment of a reassembled PDU]"
"363","54.494342","192.168.1.5","95.217.173.128","TLSv1.2","1307","Application Data"
"364","54.657805","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1007 Ack=745 Win=13332 Len=0 TSval=2477663138 TSecr=3826873573"
"365","54.657813","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1007 Ack=849 Win=13332 Len=0 TSval=2477663138 TSecr=3826873573"
"366","54.661541","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1007 Ack=2289 Win=13355 Len=0 TSval=2477663141 TSecr=3826873573"
"367","54.662480","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1007 Ack=3530 Win=13378 Len=0 TSval=2477663143 TSecr=3826873573"
"368","54.692415","95.217.173.128","192.168.1.5","TLSv1.2","349","Application Data"
"369","54.692544","192.168.1.5","95.217.173.128","TCP","66","51125  >  443 [ACK] Seq=3530 Ack=1290 Win=2043 Len=0 TSval=3826873770 TSecr=2477663172"
"370","54.692754","192.168.1.5","142.250.196.3","TLSv1.3","146","Change Cipher Spec, Application Data"
"371","54.694663","95.217.173.128","192.168.1.5","TLSv1.2","687","Application Data"
"372","54.694779","192.168.1.5","95.217.173.128","TCP","66","51125  >  443 [ACK] Seq=3530 Ack=1911 Win=2038 Len=0 TSval=3826873772 TSecr=2477663175"
"373","54.712230","142.250.196.3","192.168.1.5","TCP","66","443  >  51440 [ACK] Seq=2645 Ack=598 Win=66816 Len=0 TSval=95047069 TSecr=273120600"
